Image_path,Condition
img_4636081.jpg,1
img_4534672.jpg,1
img_7764804.jpg,1
img_4638449.jpg,1
img_4516834.jpg,1
img_4535059.jpg,1
img_4537896.jpg,1
img_4636849.jpg,1
img_7765503.jpg,1
img_4637735.jpg,1
img_4635183.jpg,1
img_4514527.jpg,1
img_4514894.jpg,1
img_4537128.jpg,1
img_4537429.jpg,1
img_4638067.jpg,1
img_4636687.jpg,1
img_7766733.jpg,1
img_4518901.jpg,1
img_4634885.jpg,1
img_4537058.jpg,1
img_4516919.jpg,1
img_4634565.jpg,1
img_7767858.jpg,1
img_7765611.jpg,1
img_4515722.jpg,0
img_4536250.jpg,1
img_4518130.jpg,1
img_4634888.jpg,1
img_4637051.jpg,1
img_7768834.jpg,1
img_7766260.jpg,1
img_4535815.jpg,1
img_4515999.jpg,1
img_4635567.jpg,1
img_4638853.jpg,1
img_4516724.jpg,1
img_7767403.jpg,1
img_4636095.jpg,1
img_4514588.jpg,1
img_4516671.jpg,1
img_4515942.jpg,1
img_4636917.jpg,1
img_4517649.jpg,1
img_7765420.jpg,1
img_7767215.jpg,1
img_4536696.jpg,1
img_7766946.jpg,1
img_4638508.jpg,1
img_4635995.jpg,1
img_4537253.jpg,1
img_4538815.jpg,1
img_4535766.jpg,1
img_4518801.jpg,1
img_4518142.jpg,1
img_4537166.jpg,1
img_4515227.jpg,1
img_4636510.jpg,1
img_7766421.jpg,1
img_4518543.jpg,0
img_4534699.jpg,1
img_4636584.jpg,1
img_4635578.jpg,1
img_7768060.jpg,1
img_4636375.jpg,1
img_4538445.jpg,1
img_4516507.jpg,1
img_4635954.jpg,1
img_4638758.jpg,1
img_7765003.jpg,1
img_7766995.jpg,1
img_7765307.jpg,1
img_7768334.jpg,1
img_4537685.jpg,1
img_4635527.jpg,1
img_4638286.jpg,1
img_4511569.jpg,0
img_7765426.jpg,1
img_7768165.jpg,1
img_7764883.jpg,1
img_7767957.jpg,1
img_7765486.jpg,1
img_4517635.jpg,1
img_4634599.jpg,1
img_4538123.jpg,1
img_4538731.jpg,1
img_4638392.jpg,1
img_4518994.jpg,0
img_4517246.jpg,1
img_7767148.jpg,1
img_4514648.jpg,1
img_4636159.jpg,1
img_4516885.jpg,1
img_4637274.jpg,1
img_4517603.jpg,1
img_7765381.jpg,1
img_4518317.jpg,1
img_4536693.jpg,1
img_4635854.jpg,1
img_4514917.jpg,1
img_4515205.jpg,1
img_4636285.jpg,1
img_4631978.jpg,0
img_4514653.jpg,1
img_4515179.jpg,1
img_4516312.jpg,1
img_4517533.jpg,1
img_7767062.jpg,1
img_4512529.jpg,0
img_4638465.jpg,1
img_4516496.jpg,1
img_4636711.jpg,1
img_4535459.jpg,1
img_4534728.jpg,1
img_4537999.jpg,1
img_4518454.jpg,1
img_4518793.jpg,1
img_4517878.jpg,1
img_4515952.jpg,1
img_4536339.jpg,0
img_4537962.jpg,1
img_4636680.jpg,1
img_7766264.jpg,1
img_4516582.jpg,1
img_4535640.jpg,1
img_4536128.jpg,1
img_4637595.jpg,1
img_4636461.jpg,1
img_7765913.jpg,1
img_7764906.jpg,1
img_4515244.jpg,1
img_4632689.jpg,0
img_7766630.jpg,1
img_7764722.jpg,1
img_4536610.jpg,1
img_7765016.jpg,1
img_4636502.jpg,1
img_4515408.jpg,1
img_7764067.jpg,0
img_4534783.jpg,1
img_7768562.jpg,1
img_4537465.jpg,1
img_4518225.jpg,1
img_4638711.jpg,1
img_4637608.jpg,1
img_4515908.jpg,1
img_4534543.jpg,1
img_4536716.jpg,1
img_4517337.jpg,1
img_4635850.jpg,1
img_7767484.jpg,1
img_4518299.jpg,1
img_4638388.jpg,1
img_4518289.jpg,1
img_4638400.jpg,1
img_7765224.jpg,1
img_4515895.jpg,1
img_7768342.jpg,1
img_7767995.jpg,1
img_4535538.jpg,1
img_7768500.jpg,1
img_4517320.jpg,1
img_4514864.jpg,1
img_4516301.jpg,1
img_4537895.jpg,1
img_4517765.jpg,1
img_4534820.jpg,1
img_4536180.jpg,1
img_7767358.jpg,1
img_7767135.jpg,1
img_7768183.jpg,1
img_4512307.jpg,0
img_4635562.jpg,0
img_4538903.jpg,1
img_7766117.jpg,1
img_4516248.jpg,1
img_4636783.jpg,1
img_4515664.jpg,1
img_7765469.jpg,1
img_4517871.jpg,1
img_4515002.jpg,1
img_4516553.jpg,1
img_7765945.jpg,1
img_7762023.jpg,0
img_4634227.jpg,0
img_4514501.jpg,1
img_4516307.jpg,0
img_4638264.jpg,1
img_4536648.jpg,1
img_4537020.jpg,1
img_4534972.jpg,1
img_4535790.jpg,1
img_4537126.jpg,1
img_4635588.jpg,1
img_4637557.jpg,1
img_4535141.jpg,1
img_4638824.jpg,1
img_4634579.jpg,1
img_4635842.jpg,1
img_7765785.jpg,1
img_4635210.jpg,1
img_4638203.jpg,1
img_7767441.jpg,1
img_7765153.jpg,1
img_4536797.jpg,1
img_4536637.jpg,1
img_4636777.jpg,1
img_4538093.jpg,1
img_4538940.jpg,1
img_7766266.jpg,1
img_4635824.jpg,1
img_4511208.jpg,0
img_4634684.jpg,1
img_4516418.jpg,1
img_7766289.jpg,1
img_7764918.jpg,1
img_4636101.jpg,1
img_4538845.jpg,1
img_7766097.jpg,1
img_4517388.jpg,1
img_4535269.jpg,1
img_4638428.jpg,1
img_4636459.jpg,1
img_4635689.jpg,1
img_4514832.jpg,1
img_4518854.jpg,1
img_4638768.jpg,1
img_4535755.jpg,1
img_4637237.jpg,1
img_4637000.jpg,1
img_4637503.jpg,1
img_4515101.jpg,1
img_4636333.jpg,1
